PID,SyscallID,Syscall,RDI,RSI,RDX,R10,R8,R9
1791,13,rt_sigaction,17,290670688,290670848,8,290671024,0
1791,59,execve,1991383120,1991408944,1991383712,0,1991408944,0
1791,12,brk,0,1021427224,95,0,1021427336,31
1791,158,arch_prctl,12289,1515672640,1021340720,1,3,2048
1791,21,access,1021401200,4,3680394120,0,0,7
1791,257,openat,4294967196,1021387295,524288,0,524288,1021387295
1791,262,newfstatat,3,1021385197,1515668896,4096,524288,1021387295
675,228,clock_gettime,1,2518297984,4294967295,3867119744,0,2477000
675,1,write,5,2518297928,8,3867119744,0,2484000
675,228,clock_gettime,1,2509905264,4294967295,3867119744,0,0
675,0,read,5,2509905256,8,3867119744,0,0
675,7,poll,2509905280,2,10000,3867119744,0,0
675,7,poll,2518297976,1,5000,3867119744,0,2484000
1791,9,mmap,0,52878,1,2,3,0
1791,3,close,3,52878,1,2,3,0
1791,257,openat,4294967196,1021435712,524288,0,524288,1021435712
1791,0,read,3,1515669448,832,0,524288,1021435712
1791,17,pread64,3,1515668448,784,64,524288,1515668448
1791,17,pread64,3,1515668384,48,848,524288,1515668448
1791,17,pread64,3,1515668304,68,896,524288,1515668448
1791,262,newfstatat,3,1021385197,1515669104,4096,1021435712,1021432352
1791,9,mmap,0,8192,3,34,4294967295,0
1791,17,pread64,3,1515668160,784,64,65535,1021154440
1791,9,mmap,0,2012056,1,2050,3,0
1791,9,mmap,1019293696,1486848,5,2066,3,155648
1791,9,mmap,1020780544,311296,1,2066,3,1642496
1791,9,mmap,1021091840,24576,3,2066,3,1949696
1791,9,mmap,1021116416,33688,3,50,4294967295,0
1791,3,close,3,4,1,3275828412,3221258242,48
1791,9,mmap,0,8192,3,34,4294967295,0
1791,158,arch_prctl,4098,1021158912,1019138048,34,1021158912,0
1791,10,mprotect,1021091840,12288,1,1021153280,1020724032,0
1791,10,mprotect,3680387072,8192,1,1021432352,0,1019369632
1791,10,mprotect,1021419520,8192,1,1021430344,0,0
1791,11,munmap,1021161472,52878,4294967184,4294966475,0,11
1791,102,getuid,2,1515672984,1515673008,4294966475,0,1021287248
1791,104,getgid,2,1515672984,1515673008,4294966475,0,1021287248
1791,39,getpid,3680405248,0,3998882154,4294966475,0,1021287248
1791,13,rt_sigaction,17,1515671760,0,8,0,1021287248
1791,107,geteuid,3680395808,68,1106,3680395808,3680407072,2753184165
1791,12,brk,0,135168,0,688,2,3680407288
1791,12,brk,3708882944,135168,1021121984,688,2,3680407288
1791,110,getppid,10,1020789696,4,1020787392,2576980377,0
1791,4,stat,1515677816,1515672320,1515672320,80,1,3680407336
1791,4,stat,3680364283,1515672464,1515672464,80,1,3680407336
1791,257,openat,4294967196,1515677662,0,0,3680405480,3680407336
1791,72,fcntl,3,0,10,0,3680405480,3680407336
1791,3,close,3,0,10,0,3680405480,3680407336
1791,72,fcntl,10,2,1,0,3680405480,3680407336
1791,107,geteuid,0,2,1515672992,0,3680405480,3680407336
1791,108,getegid,0,2,1515672992,0,3680405480,3680407336
1791,13,rt_sigaction,2,0,1515672208,8,1515672384,3680407336
1791,13,rt_sigaction,2,1515672048,0,8,0,0
1791,13,rt_sigaction,3,0,1515672208,8,1515672384,0
1791,13,rt_sigaction,3,1515672048,0,8,0,0
1791,13,rt_sigaction,15,0,1515672224,8,1515672400,0
1791,13,rt_sigaction,15,1515672064,0,8,0,0
1791,0,read,10,3680396704,8192,8,3680405480,0
1791,22,pipe,1515671792,1515671936,3680405744,0,3680405600,0
1791,56,clone,18874385,0,0,1021159632,0,3708749888
1791,3,close,4,3680405600,1,1021159632,0,3708749888
1791,0,read,3,1515671968,128,1021159632,0,3708749888
1792,3,close,10,2,0,1021159632,0,3708749888
1792,3,close,3,2,3680405088,1021159632,0,3708749888
1792,33,dup2,4,1,3680405088,1021159632,0,3708749888
1792,3,close,4,1,3680405088,1021159632,0,3708749888
1792,4,stat,3680405848,1515671264,1515671264,1,1,1852142433
1792,4,stat,3680405848,1515671264,1515671264,1,1,1852142433
1792,4,stat,3680405848,1515671264,1515671264,1,1,1852142433
1792,4,stat,3680405848,1515671264,1515671264,1,1,1852142433
1792,59,execve,3708750360,3680405824,3708750152,1,3680363632,1852142433
1792,12,brk,0,4180000280,76,0,4180000392,31
1792,158,arch_prctl,12289,2822176992,4179913776,1,3,2048
1792,21,access,4179974256,4,3195583736,0,0,7
1792,257,openat,4294967196,4179960351,524288,0,524288,4179960351
1792,262,newfstatat,3,4179958253,2822173248,4096,524288,4179960351
1792,9,mmap,0,52878,1,2,3,0
1792,3,close,3,52878,1,2,3,0
1792,257,openat,4294967196,4180008768,524288,0,524288,4180008768
1792,0,read,3,2822173800,832,0,524288,4180008768
1792,17,pread64,3,2822172800,784,64,524288,2822172800
1792,17,pread64,3,2822172736,48,848,524288,2822172800
1792,17,pread64,3,2822172656,68,896,524288,2822172800
1792,262,newfstatat,3,4179958253,2822173456,4096,4180008768,4180005408
1792,9,mmap,0,8192,3,34,4294967295,0
1792,17,pread64,3,2822172512,784,64,65535,4179727496
1792,9,mmap,0,2012056,1,2050,3,0
1792,9,mmap,4177866752,1486848,5,2066,3,155648
1792,9,mmap,4179353600,311296,1,2066,3,1642496
1792,9,mmap,4179664896,24576,3,2066,3,1949696
1792,9,mmap,4179689472,33688,3,50,4294967295,0
1792,3,close,3,4,1,117255356,3221258242,48
1792,9,mmap,0,8192,3,34,4294967295,0
1792,158,arch_prctl,4098,4179731904,4177711104,34,4179731904,0
1792,10,mprotect,4179664896,12288,1,4179726336,4179297088,0
1792,10,mprotect,3195580416,4096,1,4180005408,0,4177942688
1792,10,mprotect,4179992576,8192,1,4180003400,0,0
1792,11,munmap,4179734528,52878,4294967184,4294966475,0,11
1792,12,brk,0,135168,0,688,2,0
1792,12,brk,3210588160,135168,4179695040,688,2,0
1792,257,openat,4294967196,4179495616,524288,0,524288,4179495616
1792,262,newfstatat,3,4179463382,4179687296,4096,524288,4179495616
1792,9,mmap,0,17491104,1,2,3,0
1792,3,close,3,17491104,11636,0,3,0
1792,262,newfstatat,1,4179463382,2822176624,4096,3210462464,3210462464
1792,1,write,1,3210462496,9,119,0,1
1791,0,read,3,1515671968,128,1021159632,0,3680405737
1792,3,close,1,3210462496,4179683488,119,0,1
1791,3,close,3,0,128,1021159632,0,3680405737
1791,61,wait4,4294967295,1515671500,0,0,0,3680405737
1792,3,close,2,4222427142,4179683488,119,0,1
1792,231,exit_group,0,231,60,119,4294967176,1
1791,15,rt_sigreturn,17,1515670320,1515670016,0,0,3680405737
1791,61,wait4,4294967295,1515671500,1,0,0,3708749888
1791,0,read,10,3680396704,8192,119,34,0
1791,22,pipe,1515671472,1515671616,3708795584,0,3708792816,0
1791,56,clone,18874385,0,0,1021159632,0,0
1791,3,close,4,3708792816,1,1021159632,0,0
1791,0,read,3,1515671648,128,1021159632,0,0
1793,3,close,10,2,0,1021159632,0,0
1793,3,close,3,2,3680405088,1021159632,0,0
1793,33,dup2,4,1,3680405088,1021159632,0,0
1793,3,close,4,1,3680405088,1021159632,0,0
1793,22,pipe,1515670640,1515670784,3708795608,0,3708792472,3708795920
1793,56,clone,18874385,0,0,1021159632,0,3708795920
1793,3,close,4,3708792472,1,1021159632,0,3708795920
1793,0,read,3,1515670816,128,1021159632,0,3708795920
1794,3,close,3,2,3680405088,1021159632,0,3708795920
1794,33,dup2,4,1,3680405088,1021159632,0,3708795920
1794,3,close,4,1,3680405088,1021159632,0,3708795920
1794,4,stat,3708795704,1515670112,1515670112,1,1,3680363643
1794,4,stat,3708795704,1515670112,1515670112,1,1,3680363643
1794,4,stat,3708795704,1515670112,1515670112,1,1,3680363643
1794,4,stat,3708795704,1515670112,1515670112,1,1,3680363643
1794,59,execve,3708796232,3708795680,3708796024,1,3680363632,3680363643
1794,12,brk,0,157994520,76,0,157994632,31
1794,158,arch_prctl,12289,2143084176,157908016,1,3,2048
1794,21,access,157968496,4,2189352184,0,0,7
1794,257,openat,4294967196,157954591,524288,0,524288,157954591
1794,262,newfstatat,3,157952493,2143080432,4096,524288,157954591
1794,9,mmap,0,52878,1,2,3,0
1794,3,close,3,52878,1,2,3,0
1794,257,openat,4294967196,158003008,524288,0,524288,158003008
1794,0,read,3,2143080984,832,0,524288,158003008
1794,17,pread64,3,2143079984,784,64,524288,2143079984
1794,17,pread64,3,2143079920,48,848,524288,2143079984
1794,17,pread64,3,2143079840,68,896,524288,2143079984
1794,262,newfstatat,3,157952493,2143080640,4096,158003008,157999648
1794,9,mmap,0,8192,3,34,4294967295,0
1794,17,pread64,3,2143079696,784,64,65535,157721736
1794,9,mmap,0,2012056,1,2050,3,0
1794,9,mmap,155860992,1486848,5,2066,3,155648
1794,9,mmap,157347840,311296,1,2066,3,1642496
1794,9,mmap,157659136,24576,3,2066,3,1949696
1794,9,mmap,157683712,33688,3,50,4294967295,0
1794,3,close,3,4,1,4139261116,3221258242,48
1794,9,mmap,0,8192,3,34,4294967295,0
1794,158,arch_prctl,4098,157726144,155705344,34,157726144,0
1794,10,mprotect,157659136,12288,1,157720576,157291328,0
1794,10,mprotect,2189348864,4096,1,157999648,0,155936928
1794,10,mprotect,157986816,8192,1,157997640,0,0
1794,11,munmap,157728768,52878,4294967184,4294966475,0,11
1794,12,brk,0,135168,0,688,2,0
1794,12,brk,2215030784,135168,157689280,688,2,0
1794,257,openat,4294967196,157489856,524288,0,524288,157489856
1794,262,newfstatat,3,157457622,157681536,4096,524288,157489856
1794,9,mmap,0,17491104,1,2,3,0
1794,3,close,3,17491104,11636,0,3,0
1794,262,newfstatat,1,157457622,2143083824,4096,2143090664,0
1794,1,write,1,2214905088,9,119,0,1
1793,0,read,3,1515670816,128,1021159632,1,3708795608
1794,3,close,1,2214905088,157677728,119,0,1
1793,3,close,3,0,128,1021159632,1,3708795608
1793,61,wait4,4294967295,1515670348,0,0,1,3708795608
1794,3,close,2,4222427142,157677728,119,0,1
1794,231,exit_group,0,231,60,119,4294967176,1
1793,15,rt_sigreturn,17,1515669168,1515668864,0,1,3708795608
1793,61,wait4,4294967295,1515670348,1,0,0,3708749888
1793,80,chdir,3708795688,3680363409,1021120264,1,3680363408,3708749888
1793,1,write,1,3708796656,9,119,3708796128,3708796656
1791,0,read,3,1515671648,128,1021159632,0,3708795577
1793,231,exit_group,0,231,60,119,4294967176,0
1791,3,close,3,0,128,1021159632,0,3708795577
1791,61,wait4,4294967295,1515671180,0,0,0,3708795577
1791,15,rt_sigreturn,17,1515670000,1515669696,0,0,3708795577
1791,61,wait4,4294967295,1515671180,1,0,0,3708749888
1791,1,write,1,3708796064,42,119,3708796064,3708796064
1789,0,read,3,290672880,512,8,1991395168,290672922
1791,1,write,1,3708796064,44,3708795747,3708795704,257
1789,0,read,3,290672880,512,8,1991395168,290672924
1791,0,read,10,3680396704,8192,3708795747,3680405480,257
1791,231,exit_group,0,231,60,3708795747,4294967176,257
1789,3,close,3,290672880,512,8,1991395168,290672924
1789,14,rt_sigprocmask,2,290672624,0,8,290672624,290672924
1789,14,rt_sigprocmask,0,290671888,290671760,8,290671888,290672924
1789,13,rt_sigaction,2,290671392,290671552,8,290672176,290672024
1789,61,wait4,4294967295,290671648,0,0,290672184,1
1789,13,rt_sigaction,2,290671040,290671200,8,290671376,0
1789,14,rt_sigprocmask,2,290671760,0,8,290671760,0
1789,61,wait4,4294967295,290669968,1,0,290671760,0
1789,15,rt_sigreturn,4294967295,290669968,4294967176,0,290671760,0
1789,14,rt_sigprocmask,0,0,290674096,8,0,1991383808
1789,439,,4294967196,1991384864,4,512,1991384864,1976997376
1789,439,,4294967196,1991407168,1,512,1991407168,1991382880
1789,439,,4294967196,1991408368,4,512,1991408368,1991409104
1789,14,rt_sigprocmask,0,0,290671680,8,0,1991409440
1789,14,rt_sigprocmask,0,0,290671456,8,0,1991384416
1789,22,pipe,290671168,1991213072,0,16,1991409568,1991409600
1789,14,rt_sigprocmask,0,290670784,290670656,8,290670784,1991409600
1789,14,rt_sigprocmask,2,290670656,0,8,290670656,1991409600
1789,14,rt_sigprocmask,0,0,290670192,8,0,1991409600
1789,14,rt_sigprocmask,0,290670448,290670320,8,290670448,1991409600
1789,13,rt_sigaction,15,290669808,290669968,8,290670736,1991409600
1789,56,clone,18874385,0,0,1013709328,0,0
1789,13,rt_sigaction,15,290669456,290669616,8,290669792,0
1789,14,rt_sigprocmask,2,290670320,0,8,290670320,0
1789,13,rt_sigaction,17,290670272,290670432,8,290670608,0
1789,3,close,4,290670272,290670432,8,290670608,0
1789,14,rt_sigprocmask,0,290671312,290671184,8,290671312,1991379664
1795,39,getpid,1,0,0,1013709328,0,0
1795,14,rt_sigprocmask,2,1976995072,0,8,1976995072,0
1795,13,rt_sigaction,20,290669440,290669600,8,290669776,0
1795,13,rt_sigaction,21,290669440,290669600,8,290669776,0
1795,13,rt_sigaction,22,290669456,290669616,8,290669792,0
1789,0,read,3,290671440,512,8,0,1991379664
1795,13,rt_sigaction,2,290670208,290670368,8,290670544,0
1795,13,rt_sigaction,3,290670208,290670368,8,290670544,0
1795,13,rt_sigaction,15,290670208,290670368,8,290670544,0
1795,13,rt_sigaction,17,290670208,290670368,8,290670544,0
1795,13,rt_sigaction,17,290670272,290670432,8,290670608,0
1795,13,rt_sigaction,2,290670272,290670432,8,290670608,0
1795,33,dup2,4,1,0,8,290670608,0
1795,3,close,4,1,0,8,290670608,0
1795,3,close,3,1,0,8,290670608,0
1795,14,rt_sigprocmask,0,0,290670768,8,0,1991379584
1795,262,newfstatat,4294967196,1976774321,290669712,0,4294967295,0
1795,262,newfstatat,4294967196,1991411824,290669408,0,1991411824,1991411824
1795,262,newfstatat,4294967196,1991411824,290669408,0,1991411824,1991411824
1795,262,newfstatat,4294967196,1991381344,290669408,0,1991381344,1991411824
1795,262,newfstatat,4294967196,1991381344,290669408,0,1991381344,1991411824
1795,262,newfstatat,4294967196,1991381344,290669184,0,1991381344,1991411824
1795,107,geteuid,4294967196,1991381344,290669184,0,1991381344,1991411824
1795,108,getegid,4294967196,1991381344,290669184,0,1991381344,1991411824
1795,102,getuid,4294967196,1991381344,290669184,0,1991381344,1991411824
1795,104,getgid,4294967196,1991381344,290669184,0,1991381344,1991411824
1795,21,access,1991381344,1,290669184,0,1991381344,1991411824
1795,262,newfstatat,4294967196,1991381344,290669184,0,1991381344,1991411824
1795,107,geteuid,4294967196,1991381344,290669184,0,1991381344,1991411824
1795,108,getegid,4294967196,1991381344,290669184,0,1991381344,1991411824
1795,102,getuid,4294967196,1991381344,290669184,0,1991381344,1991411824
1795,104,getgid,4294967196,1991381344,290669184,0,1991381344,1991411824
1795,21,access,1991381344,4,290669184,0,1991381344,1991411824
1795,262,newfstatat,4294967196,1991381344,290669488,0,1991411472,1991411824
1795,262,newfstatat,4294967196,1991381344,290669264,0,1991411472,1991411824
1795,107,geteuid,4294967196,1991381344,290669264,0,1991411472,1991411824
1795,108,getegid,4294967196,1991381344,290669264,0,1991411472,1991411824
1795,102,getuid,4294967196,1991381344,290669264,0,1991411472,1991411824
1795,104,getgid,4294967196,1991381344,290669264,0,1991411472,1991411824
1795,21,access,1991381344,1,290669264,0,1991411472,1991411824
466,228,clock_gettime,1,2483099744,4294967295,148684928,0,2525164448
466,254,inotify_add_watch,13,1436544592,16789454,148684928,1436544592,2525164448
466,254,inotify_add_watch,13,1436328320,16789454,148684928,1436328320,2525164448
466,228,clock_gettime,1,2483099760,4294967295,148684928,1436140000,2525164448
466,7,poll,1436071088,2,3989,148684928,0,2525164448
1795,262,newfstatat,4294967196,1991381344,290669264,0,1991411472,1991411824
1795,107,geteuid,4294967196,1991381344,290669264,0,1991411472,1991411824
1795,108,getegid,4294967196,1991381344,290669264,0,1991411472,1991411824
1795,102,getuid,4294967196,1991381344,290669264,0,1991411472,1991411824
1795,104,getgid,4294967196,1991381344,290669264,0,1991411472,1991411824
1795,21,access,1991381344,4,290669264,0,1991411472,1991411824
1795,13,rt_sigaction,1,290669472,0,8,0,1991414032
1795,13,rt_sigaction,4,290669472,0,8,0,0
1795,13,rt_sigaction,5,290669472,0,8,0,0
1795,13,rt_sigaction,6,290669472,0,8,0,0
1795,13,rt_sigaction,8,290669472,0,8,0,0
1795,13,rt_sigaction,7,290669472,0,8,0,0
1795,13,rt_sigaction,11,290669472,0,8,0,0
1795,13,rt_sigaction,31,290669472,0,8,0,0
1795,13,rt_sigaction,13,290669472,0,8,0,0
1795,13,rt_sigaction,14,290669472,0,8,0,0
1795,13,rt_sigaction,24,290669472,0,8,0,0
1795,13,rt_sigaction,25,290669472,0,8,0,0
1795,13,rt_sigaction,26,290669472,0,8,0,0
1795,13,rt_sigaction,10,290669472,0,8,0,0
1795,13,rt_sigaction,12,290669472,0,8,0,0
1795,13,rt_sigaction,2,290669248,290669408,8,290669584,0
1795,13,rt_sigaction,3,290669248,290669408,8,290669584,0
1795,13,rt_sigaction,15,290669248,290669408,8,290669584,0
1795,13,rt_sigaction,17,290669248,290669408,8,290669584,0
1795,59,execve,1991381344,1991414032,1991379792,0,1991414032,0
1795,12,brk,0,3147693592,95,0,3147693704,31
1795,158,arch_prctl,12289,3247058400,3147607088,1,3,2048
1795,21,access,3147667568,4,720497848,0,0,7
1795,257,openat,4294967196,3147653663,524288,0,524288,3147653663
1795,262,newfstatat,3,3147651565,3247054656,4096,524288,3147653663
1795,9,mmap,0,52878,1,2,3,0
1795,3,close,3,52878,1,2,3,0
1795,257,openat,4294967196,3147702080,524288,0,524288,3147702080
1795,0,read,3,3247055208,832,0,524288,3147702080
1795,17,pread64,3,3247054208,784,64,524288,3247054208
1795,17,pread64,3,3247054144,48,848,524288,3247054208
1795,17,pread64,3,3247054064,68,896,524288,3247054208
1795,262,newfstatat,3,3147651565,3247054864,4096,3147702080,3147698720
1795,9,mmap,0,8192,3,34,4294967295,0
1795,17,pread64,3,3247053920,784,64,65535,3147420808
1795,9,mmap,0,2012056,1,2050,3,0
1795,9,mmap,3145560064,1486848,5,2066,3,155648
1795,9,mmap,3147046912,311296,1,2066,3,1642496
1795,9,mmap,3147358208,24576,3,2066,3,1949696
1795,9,mmap,3147382784,33688,3,50,4294967295,0
1795,3,close,3,4,1,1149562044,3221258242,48
1795,9,mmap,0,8192,3,34,4294967295,0
1795,158,arch_prctl,4098,3147425216,3145404416,34,3147425216,0
1795,10,mprotect,3147358208,12288,1,3147419648,3146990400,0
1795,10,mprotect,720494592,4096,1,3147698720,0,3145636000
1795,10,mprotect,3147685888,8192,1,3147696712,0,0
1795,11,munmap,3147427840,52878,4294967184,4294966475,0,11
1795,12,brk,0,135168,0,688,2,0
1795,12,brk,720699392,135168,3147388352,688,2,0
1795,257,openat,4294967196,3147188928,524288,0,524288,3147188928
1795,262,newfstatat,3,3147156694,3147380608,4096,524288,3147188928
1795,9,mmap,0,17491104,1,2,3,0
1795,3,close,3,17491104,11636,0,3,0
1795,257,openat,4294967196,3147173464,0,0,0,3147173464
1795,262,newfstatat,3,3147156694,3247057072,4096,0,3147173464
1795,9,mmap,0,27002,1,1,3,0
1795,3,close,3,27002,1,1,3,0
1795,262,newfstatat,1,3147156694,3247058064,4096,720577776,4294967277
1795,1,write,1,720578336,1539,119,0,1
1789,0,read,3,290671440,512,1015688224,1991411200,290671952
1789,0,read,3,290671440,512,1015688224,1991411200,290671952
1789,0,read,3,290671440,512,1015688224,1991411200,290671952
1789,0,read,3,290671440,512,1015688224,1991411200,290671443
1795,3,close,1,720578336,3147376800,119,0,1
1795,3,close,2,4222427142,3147376800,119,0,1
1795,231,exit_group,0,231,60,119,4294967176,1
1789,61,wait4,4294967295,290669328,1,0,1991411200,290671443
1789,61,wait4,4294967295,290669328,1,0,1991411200,0
1789,15,rt_sigreturn,0,290669328,0,0,1991411200,0
1789,3,close,3,290671440,512,1015688224,1991411200,290671443
1789,14,rt_sigprocmask,2,290671184,0,8,290671184,290671443
1789,14,rt_sigprocmask,0,290670448,290670320,8,290670448,290671443
1789,13,rt_sigaction,2,290669952,290670112,8,290670736,290670584
1789,13,rt_sigaction,2,290669600,290669760,8,290669936,0
1789,14,rt_sigprocmask,2,290670320,0,8,290670320,0
1789,14,rt_sigprocmask,0,0,290672656,8,0,1991381184
1789,262,newfstatat,4294967196,1991419424,290674128,0,3,1976997376
1789,111,getpgrp,1,1991213072,1991397568,290671632,1991390800,1
1789,72,fcntl,0,3,0,1015689440,1991251216,1991251216
1789,257,openat,4294967196,1991418992,0,0,1991418992,0
1789,262,newfstatat,3,1015471318,290675760,4096,1991418992,0
1789,0,read,3,1991390096,620,4096,1991390096,0
1789,3,close,3,1991390096,620,4096,1991390096,0
1789,262,newfstatat,4294967196,1991261344,290676032,0,1991418992,0
1789,257,openat,4294967196,1991418992,0,0,1991418992,0
1789,262,newfstatat,3,1015471318,290675808,4096,1991418992,0
1789,0,read,3,1991390096,620,4096,1991390096,0
1789,3,close,3,1991390096,620,4096,1991390096,0
1789,16,ioctl,255,21505,290676128,16,1977020864,1991390864
1789,16,ioctl,255,21523,290676144,16,1977020864,0
1789,13,rt_sigaction,2,290675456,290675616,8,290675792,290676100
1789,16,ioctl,1,21505,290671424,16,290671488,1991381504
1789,16,ioctl,1,21505,290671312,1015908725,290671376,1
1789,16,ioctl,1,21523,290671504,1015908725,290671376,0
1789,16,ioctl,0,21523,290671720,0,1991381504,1
1789,16,ioctl,0,21524,290671720,0,1991381504,1
1789,16,ioctl,0,21505,290671616,0,290671728,1
1789,257,openat,4294967196,1991385856,0,0,0,1991412288
1789,257,openat,4294967196,1991412256,0,0,0,1991412320
1789,262,newfstatat,3,1015471318,290671616,4096,0,1991412320
1789,0,read,3,1991412352,1748,1015689728,1991412352,1991412352
1789,3,close,3,1991412352,1748,1015689728,1991412352,1991412352
1789,12,brk,1991618560,135168,2176,4160,53,124
1789,14,rt_sigprocmask,0,290671824,290671696,8,290671824,1976214000
1789,16,ioctl,255,21520,290671676,8,290671824,1976214000
1789,14,rt_sigprocmask,2,290671696,0,8,290671696,1976214000
1789,13,rt_sigaction,2,290671312,290671472,8,290671648,1976214000
1789,72,fcntl,0,3,0,8,290671648,0
1789,16,ioctl,0,21523,290671816,0,0,0
1789,16,ioctl,0,21524,290671816,0,0,0
1789,16,ioctl,0,21505,290671712,0,290671824,0
1789,16,ioctl,0,21505,290671744,0,1,290671824
1789,16,ioctl,0,21507,290671696,0,16,290671824
1789,16,ioctl,0,21505,290671696,4294967176,16,290671824
1789,262,newfstatat,2,1015471318,290671408,4096,16,290671824
1789,16,ioctl,2,21505,290671248,4096,290671312,290671824
1789,1,write,2,1991539024,8,1015689344,8,1991538944
1789,14,rt_sigprocmask,0,1977037504,1977034816,8,1977037504,1991538944
1789,13,rt_sigaction,2,290670928,290671088,8,290671584,1991538944
1789,13,rt_sigaction,15,290670928,290671088,8,290671584,0
1789,13,rt_sigaction,15,290670928,290671088,8,290671424,0
1789,13,rt_sigaction,1,290670928,290671088,8,290671584,0
1789,13,rt_sigaction,3,290670928,290671088,8,290671584,0
1789,13,rt_sigaction,3,290670928,290671088,8,290671424,0
1789,13,rt_sigaction,14,290670928,290671088,8,290671584,0
1789,13,rt_sigaction,20,290670928,290671088,8,290671584,0
1789,13,rt_sigaction,20,290670928,290671088,8,290671424,0
1789,13,rt_sigaction,22,290670928,290671088,8,290671584,0
1789,13,rt_sigaction,22,290670928,290671088,8,290671424,0
1789,13,rt_sigaction,21,290670928,290671088,8,290671584,0
1789,13,rt_sigaction,21,290670928,290671088,8,290671424,0
1789,14,rt_sigprocmask,2,1977034816,0,8,1977034816,0
1789,13,rt_sigaction,28,290670928,290671088,8,290671584,0
1789,1,write,2,1991539024,33,0,0,0
1789,270,pselect6,1,290671680,0,0,0,290671600
958,270,pselect6,6,194591760,0,0,194591648,194591664
1207,61,wait4,4294967295,2121640820,3,0,987824168,0
1207,100,times,982732832,2121640820,3,0,987824168,0
1207,270,pselect6,0,0,0,0,2121640784,0
958,270,pselect6,6,194591760,0,0,194591648,194591664
1207,61,wait4,4294967295,2121640820,3,0,987824168,0
1207,100,times,982732832,2121640820,3,0,987824168,0
1207,270,pselect6,0,0,0,0,2121640784,0
460,14,rt_sigprocmask,0,688604064,0,8,688604064,0
460,14,rt_sigprocmask,1,688604064,0,8,688604064,0
460,0,read,7,1141442144,24,8,0,0
460,270,pselect6,10,1141442512,0,0,0,0
460,14,rt_sigprocmask,0,688604064,0,8,688604064,0
460,14,rt_sigprocmask,1,688604064,0,8,688604064,0
460,0,read,7,1141442144,24,8,0,0
460,270,pselect6,10,1141442512,0,0,0,0
460,14,rt_sigprocmask,0,688604064,0,8,688604064,0
460,14,rt_sigprocmask,1,688604064,0,8,688604064,0
460,0,read,7,1141442144,24,8,0,0
460,270,pselect6,10,1141442512,0,0,0,0
1789,0,read,0,290671679,1,0,0,290671600
1789,1,write,2,1991539024,10,0,10,290671360
1789,16,ioctl,0,21505,290671872,0,1,1977034016
1789,16,ioctl,0,21507,290671824,0,16,1977034016
1789,16,ioctl,0,21505,290671824,4294967176,16,1977034016
1789,13,rt_sigaction,2,290671440,290671600,8,290671776,1977034016
1789,13,rt_sigaction,1,290671440,290671600,8,290671776,0
1789,13,rt_sigaction,14,290671440,290671600,8,290671776,0
1789,13,rt_sigaction,28,290671440,290671600,8,290671776,0
460,14,rt_sigprocmask,0,688604064,0,8,688604064,0
460,14,rt_sigprocmask,1,688604064,0,8,688604064,0
460,0,read,7,1141442144,24,8,0,0
460,270,pselect6,10,1141442512,0,0,0,0
460,14,rt_sigprocmask,0,688604064,0,8,688604064,0
460,14,rt_sigprocmask,1,688604064,0,8,688604064,0
460,0,read,7,1141442144,24,8,0,0
460,270,pselect6,10,1141442512,0,0,0,0
460,14,rt_sigprocmask,0,688604064,0,8,688604064,0
1789,13,rt_sigaction,2,290671312,290671472,8,290671648,0
1789,1,write,2,1991539024,5,1,290671648,290672784
460,14,rt_sigprocmask,1,688604064,0,8,688604064,0
460,0,read,7,1141442144,24,8,0,0
1789,13,rt_sigaction,2,290675456,290675616,8,290675792,1
1789,14,rt_sigprocmask,0,290676016,290675888,8,290676016,0
1789,14,rt_sigprocmask,2,290675888,0,8,290675888,0
460,270,pselect6,10,1141442512,0,0,0,0
1789,14,rt_sigprocmask,0,290676000,290675872,8,290676000,0
1789,16,ioctl,255,21520,290675852,8,290676000,0
1789,14,rt_sigprocmask,2,290675872,0,8,290675872,0
1789,109,setpgid,0,1787,0,8,290675872,0
1789,231,exit_group,0,231,60,4,4294967176,1
1788,262,newfstatat,4294967196,373997782,1699017840,0,1699018808,1137682272
1788,257,openat,4294967196,354275721,524288,0,524288,354275721
1788,262,newfstatat,4,373984470,1699018000,4096,524288,354275721
1788,8,lseek,4,0,0,374202064,1137697152,1137697152
1788,0,read,4,1137697152,4096,374202064,4,0
1788,3,close,4,0,374204576,373881536,32768,0
1788,102,getuid,1137598448,0,0,374296930,0,0
1788,257,openat,4294967196,353311314,0,0,8,1
1788,262,newfstatat,4,373984470,1699018832,4096,0,1
1788,0,read,4,1137697152,4096,1137658928,4,1137697152
1788,0,read,4,1137697152,4096,1137658928,4,1137697152
1788,0,read,4,1137697152,4096,1137658928,4,1137697152
1788,3,close,4,0,374204576,1137658928,0,1137697152
1788,44,sendto,3,1137697152,74,16384,0,0
221,228,clock_gettime,0,3286422784,4294967295,3286724736,0,3176647712
221,228,clock_gettime,1,3286422784,4294967295,3286724736,0,3176647712
221,228,clock_gettime,7,3286422784,4294967295,3286724736,1,3176647712
221,16,ioctl,5,21531,3286422036,3286724736,0,3176647712
221,47,recvmsg,5,3286422064,1073741888,3286724736,0,3176647712
221,228,clock_gettime,1,3286421408,4294967295,3286724736,0,0
1788,41,socket,16,3,9,1137644352,1137616912,0
1788,72,fcntl,4,2,1,1137644352,1137616912,0
